desc,address,link,price,bedrooms,bathrooms,toilets,parking space,location,Estate,ppty_type
2 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1584047-fully-furnished-and-fully-serviced-2-bedroom-flat-for-6-months,10000000.0,2.0,2.0,3.0,2.0,Ikoyi,"Island, Banana",flat 
1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/1844800-a-luxury-1-bedroom-serviced-apartment-with-balcony,2400000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
3 bedroom terraced duplex for rent,"Meridian Park Estate, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki-ibeju/2165783-brand-new-3-bedroom-terrace-duplex,2800000.0,3.0,3.0,4.0,3.0,Lekki,"Ibeju Estate,",terraced duplex
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
3 bedroom flat / apartment for rent,"Horizons 2 Estate, Meadow Hall Road, Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/2165172-beautifully-built-3-bedroom-serviced-apartment,6000000.0,3.0,3.0,4.0,2.0,Lekki,"Elegushi, Ikate",flat 
2 bedroom flat / apartment for rent,"Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/2055427-fully-serviced-2-bedroom-apartment,3500000.0,2.0,2.0,3.0,2.0,Lekki,"Elegushi, Ikate",flat 
1 bedroom flat / apartment for rent,"New Road, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2122434-2-bedroom-flat-up-floor-ask-for-video,1600000.0,1.0,1.0,1.0,1.0,Lekki,"Road, New",flat 
3 bedroom house for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/lekki/2120330-fully-serviced-and-furnished-3-bedroom-duplex,6500000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",house 
3 bedroom flat / apartment for rent,"Main Abijo Gra, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/2039532-classy-3-bedroom-apartment,1200000.0,3.0,3.0,4.0,3.0,Ajah,"Gra, Abijo",flat 
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2162143-lovely-3-bedroom-apartment-on-the-2nd-floor-with-bq,5500000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/1695457-newly-built-units-of-2-bedroom-service-apartment,7500000.0,2.0,2.0,3.0,2.0,Lekki,"Elegushi, Ikate",flat 
2 bedroom flat / apartment for rent,"Lakes Golf Resort, Lakowe, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki-ibeju/lakowe/1598839-2-bedrooms-apartment,5000000.0,2.0,2.0,3.0,2.0,Lekki,"Ibeju Lakowe,",flat 
2 bedroom semi-detached bungalow for rent,"Olokonla, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-bungalows/lagos/ajah/olokonla/2125249-2-bedroom-semi-detached-bungalow,1600000.0,2.0,2.0,3.0,2.0,Ajah,,semi-detached bungalow
1 bedroom mini flat (room and parlour) for rent,"Off Oluwakayode Street, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2161435-spacious-mini-flat-upstairs,2500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/2161245-luxury-units-of-3-bedrooms,5000000.0,3.0,4.0,3.0,2.0,Ikoyi,,flat 
2 bedroom flat / apartment for rent,"World Oil, Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2161115-2-bedroom-serviced-apartment-with-24-hours-power,5500000.0,2.0,2.0,3.0,1.0,Lekki,"Ikate, Oil,",flat 
3 bedroom flat / apartment for rent,"Dideolu Estate, Oniru, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/oniru/2160285-a-portable-compact-3-bedroom-serviced-apartment,7000000.0,3.0,3.0,4.0,3.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Osapa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/osapa/2160165-luxury-3-bedroom-apartment,5000000.0,3.0,3.0,4.0,3.0,Lekki,,flat 
3 bedroom flat / apartment for rent,"Lekki Right, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2150122-a-well-maintained-and-self-serviced-3-bedrooms-apartment,6000000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2158686-two-bedroom-aparment,2800000.0,2.0,2.0,2.0,2.0,Lekki,,flat 
2 bedroom flat / apartment for rent,"Off Chisco Bus-stop, Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/2150508-2-bedrooms-flat,6000000.0,2.0,2.0,3.0,2.0,Lekki,"Elegushi, Ikate",flat 
2 bedroom terraced duplex for rent,"Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/ologolo/2157575-2-bedroom-terrace-duplex-with-bq,5500000.0,2.0,2.0,2.0,2.0,Lekki,,terraced duplex
2 bedroom flat / apartment for rent,"An Estate In Ologolo Lekki, Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2157566-2-bedroom-penthouse-fully-serviced-with-swimming-pool,5000000.0,2.0,2.0,2.0,2.0,Lekki,"Ologolo, Lekki,",flat 
2 bedroom flat / apartment for rent,"Osapa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/osapa/1985538-brand-new-fully-serviced-2-bedroom-apartment,2500000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
3 bedroom terraced duplex for rent,"Ikota, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/ikota/2130644-luxury-brand-new-3-bedroom-terrace-duplex,3500000.0,3.0,3.0,4.0,2.0,Lekki,,terraced duplex
2 bedroom flat / apartment for rent,"Magodo Gra Isheri, GRA Phase 1, Magodo, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/magodo/gra-phase-1/2156506-a-newly-built-2-bedroom-flat,3000000.0,2.0,2.0,3.0,2.0,Magodo,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
3 bedroom flat / apartment for rent,"GRA, Ogudu, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ogudu/gra/1721709-lovely-3-bedroom-flat,4000000.0,3.0,3.0,3.0,2.0,Ogudu,,flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/1788854-lovely-finished-3-bedrooms-flat-with-a-room-bq,20000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
2 bedroom flat / apartment for rent,"Lawanson, Surulere, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/surulere/lawanson/2155931-1-units-of-2-bedroom-apartment-all-rooms-ensuite,2200000.0,2.0,2.0,2.0,2.0,Surulere,,flat 
3 bedroom flat / apartment for rent,"Orchid, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2136982-3-bedroom-apartments,4000000.0,3.0,3.0,4.0,3.0,Lekki,,flat 
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2150753-fully-furnished-one-bedroom-apartment,5500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Divine Estate, Opposite Former Elemoro Police Station, Bogije, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki-ibeju/bogije/2155385-spacious-3-bedroom-apartments-with-dining-and-kitchen,1500000.0,3.0,3.0,3.0,3.0,Lekki,"Ibeju Bogije,",flat 
3 bedroom terraced duplex for rent,"Omole Phase 2, Ikeja, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/ikeja/omole-phase-2/2155258-newly-built-3-bedroom-duplex,9200000.0,3.0,2.0,4.0,2.0,Ikeja,"2, Phase",terraced duplex
3 bedroom terraced duplex for rent,"Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/ikate-elegushi/2154518-brand-new-3-bedrooms-terraced-duplex-bq,6500000.0,3.0,3.0,4.0,3.0,Lekki,"Elegushi, Ikate",terraced duplex
2 bedroom flat / apartment for rent,"Lekki Conservation, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2153779-2-bedroom-apartment,3800000.0,2.0,2.0,3.0,2.0,Lekki,"Conservation, Lekki",flat 
1 bedroom mini flat (room and parlour) for rent,"Oniru, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/victoria-island/oniru/1824431-1-bedroom-apartment,24000000.0,1.0,1.0,1.0,1.0,(VI),Island Victoria,mini flat
1 bedroom mini flat (room and parlour) for rent,"Baba Adisa, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki-ibeju/baba-adisa/2114589-mini-flat,400000.0,1.0,1.0,2.0,1.0,Lekki,"Ibeju Adisa,",mini flat
3 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2153547-2-units-of-3-bedroom-apartmrnt-with-bq-home-office,8500000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
2 bedroom house for rent,"Thomas Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/ajah/2118314-2-bedroom-flat,2000000.0,2.0,2.0,3.0,3.0,Ajah,"Estate, Thomas",house 
2 bedroom flat / apartment for rent,"Ilasan, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ilasan/2151659-brand-new-fully-serviced-2-bedrooms-flat,6500000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
3 bedroom flat / apartment for rent,"Bishop Oluwole Street, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/2151642-16-units-of-3-bedrooms-apartment-bq-swimming-pool,18000000.0,3.0,3.0,4.0,3.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Dideolu Estate, Oniru, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/oniru/2151612-luxury-3-bedroom-apartment,7000000.0,3.0,4.0,4.0,3.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Osapa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/osapa/2151012-brand-new-3-bedrooms-apartment,5000000.0,3.0,3.0,4.0,2.0,Lekki,,flat 
3 bedroom house for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/ajah/sangotedo/2150990-luxury-4-bedroom-semi-detached-duplex,4000000.0,3.0,4.0,4.0,2.0,Ajah,"Sangotedo, Estate,",house 
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2150753-fully-furnished-one-bedroom-apartment,5500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
2 bedroom flat / apartment for rent,"Ikate, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2150583-brand-new-serviced-2-bedrooms-flats,6000000.0,2.0,2.0,3.0,1.0,Lekki,"1, Phase",flat 
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2150351-spacious-3-bedroom-flat,10000000.0,3.0,3.0,4.0,3.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Conservation, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2150266-2-bedrooms,3500000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2138202-3-bedroom-flat-with-bq,6000000.0,3.0,3.0,3.0,3.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
2 bedroom flat / apartment for rent,"Majek, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/2149680-luxury-2-bedroom-apartment-with-excellent-facilities,1000000.0,2.0,2.0,3.0,1.0,Ajah,,flat 
2 bedroom flat / apartment for rent,"303 Close Off 3rd Avenue, Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/2025132-2-bedroom-apartments-on-with-a-room-bq-on-2nd-floor,13000000.0,2.0,1.0,2.0,2.0,Ikoyi,"Island, Banana",flat 
3 bedroom flat / apartment for rent,"1004 Estate, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/2148510-furnished-3-bedrooms-apartment,9000000.0,3.0,2.0,3.0,1.0,(VI),Island Victoria,flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
2 bedroom flat / apartment for rent,"Ikate, Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2147137-luxury-2-bedrooms-apartment,3000000.0,2.0,2.0,3.0,2.0,Lekki,"Ikate, Ikate,",flat 
2 bedroom house for rent,"Thomas Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/ajah/2145874-2-bedroom-flat,2000000.0,2.0,2.0,3.0,3.0,Ajah,"Estate, Thomas",house 
2 bedroom flat / apartment for rent,"Olowora, Magodo, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/magodo/olowora/2145869-lovely-and-spacious-2-bedroom-flat-apartment,2500000.0,2.0,2.0,2.0,2.0,Magodo,,flat 
2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2106158-smart-spacious-newly-built-furnished-2-bedrooms-upstairs-with-pool,12000000.0,2.0,2.0,3.0,3.0,Lekki,"1, Phase",flat 
3 bedroom flat / apartment for rent,"Victoria Island, Eko Atlantic City, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/eko-atlantic-city/2055955-luxury-waterfront-3-bedroom-high-rise-apartment,5000000.0,3.0,3.0,4.0,2.0,City,Atlantic Eko,flat 
2 bedroom flat / apartment for rent,"Buena Vista Estate, Orchid, Lekki Expressway, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-expressway/2144827-partially-furnished-2-bedroom-flat,3000000.0,2.0,2.0,3.0,2.0,Lekki,"Expressway, Lekki",flat 
3 bedroom flat / apartment for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/2144531-furnished-3-bedroom-apartment-with-bq,20000000.0,3.0,3.0,4.0,2.0,Ikoyi,,flat 
1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2144145-fully-furnished-serviced-miniflat,5000000.0,1.0,1.0,1.0,2.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Kenneth Odidika Close, Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2143512-furnished-luxury-3-bedroom-apartment,6000000.0,3.0,3.0,4.0,2.0,Lekki,"Ologolo, Close,",flat 
3 bedroom flat / apartment for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/2142792-luxuriously-furnished-3-bedroom-apartment,15000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/2065254-12-units-of-3-bedroom-apartments-poolgym,20000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
2 bedroom flat / apartment for rent,"Conservation, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2141853-2-bedrooms,3700000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
3 bedroom flat / apartment for rent,"Off Durosimi Etim, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2112181-brand-new-3-bedrooms-apartment-with-ample-parking-space-bq-and-acs,8000000.0,3.0,3.0,4.0,3.0,Lekki,"1, Phase",flat 
3 bedroom flat / apartment for rent,"Ikeja GRA, Ikeja, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikeja/gra/1953279-luxuriously-finished-3-bedroom-apartment-with-a-room-bq,15000000.0,3.0,3.0,4.0,3.0,Ikeja,"GRA, Ikeja",flat 
2 bedroom flat / apartment for rent,"Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2141178-a-super-clean-2-bedroom-apartment-upstair,2900000.0,2.0,2.0,3.0,1.0,Lekki,,flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2140900-luxury-2-bedroom-apartment,6000000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
2 bedroom flat / apartment for rent,"Oniru, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/oniru/2140498-well-built-2-bedrooms-apartment-in-a-gated-estate,5000000.0,2.0,2.0,3.0,2.0,(VI),Island Victoria,flat 
3 bedroom house for rent,"By White Sand School,elf Bus Stop, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/lekki/2139983-luxury-3-bedroom-maisonette-with-bq,6000000.0,3.0,3.0,4.0,2.0,Lekki,"Stop, Bus",house 
2 bedroom flat / apartment for rent,"Destiny Homes, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki-ibeju/2139966-luxury-brand-new-2-bedroom-flat,1600000.0,2.0,2.0,3.0,2.0,Lekki,"Ibeju Homes,",flat 
1 bedroom mini flat (room and parlour) for rent,"Destiny Home Estate, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki-ibeju/2139964-newly-built-roomand-parlour-self-cont-at-ibeju-lekki,1000000.0,1.0,1.0,2.0,2.0,Lekki,"Ibeju Estate,",mini flat
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2150753-fully-furnished-one-bedroom-apartment,5500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Old Ikoyi, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/2137986-luxury-3-bedrooms-apartment-bq-tennis-pool-gym,28000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Ikoyi, Old",flat 
4 bedroom semi-detached duplex for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-duplexes/lagos/ikoyi/banana-island/1718627-luxury-4-bedroom-semi-detached-terrace-housebqgarden,20000000.0,4.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",semi-detached duplex
3 bedroom flat / apartment for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/2026333-luxury-3-bedrooms-maisonette-apartment,5000000.0,3.0,3.0,4.0,2.0,Ikoyi,,flat 
3 bedroom terraced duplex for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/ikoyi/2137430-fully-serviced-3-bedroom-terrace-swimming-pool,12000000.0,3.0,3.0,4.0,3.0,Ikoyi,,terraced duplex
3 bedroom flat / apartment for rent,"Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/2004581-monthly-payment-luxury-3-bedroom-serviced-flat,5000000.0,3.0,3.0,4.0,3.0,Lekki,"Elegushi, Ikate",flat 
